"","site","Uplot","ID.x","plot","pot","source","start.height","post.trans.condition","mid.condition","fall.condition","fr.total","fr.fl.total","size1","MID.stem.number","MID.max.stem","size2","FALL.stem.number","FALL.max.stem","size1_ln","size2_ln","surv0","surv_end","surv1","surv2","start.height_ln","fec","pFlower","start","ID.y","GROUP","CODE","SITE","PLOT","SUBSTRATE","silt","sand","gravel","cobble","boulder","slab","H_silt","H_sand","H_gravel","H_cobble","H_boulder","H_slab","SUM","aspect","Densi_raw_Mean","Asp_Expo","Densi_cover","Particle_mean","Particle_even","moist_score","Vert._dist_wat","Horiz_dist_to_wat","tot_area_Seasonal","plot_slope","WatAREA__to_bankAREA","X.x","X.y","ID1","ID2","Latitude","Longitude","Elevation","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","LR1","LR2","LR3","LR4","LR5","LR6","LR7","LR8","LR9","LR10","GAM1","GAM2","GAM3","GAM4","GAM5","GAM6","GAM7","GAM8","GAM9","GAM10","RF1","RF2","RF3","RF4","RF5","RF6","RF7","RF8","RF9","RF10","BRT1","BRT2","BRT3","BRT4","BRT5","BRT6","BRT7","BRT8","BRT9","BRT10","MAX1","MAX2","MAX3","MAX4","MAX5","MAX6","MAX7","MAX8","MAX9","MAX10","LR","GAM","RF","BRT","MAX","ENSEMBLE","site_type","start_sd","ENSEMBLE_sd","moist_score_sd"
"22","CALAPOOIA","CALAPOOIAP05","tran_496","P05",1,"R",0.5,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.405465108108164,NA,NA,0.0946011618918981,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-1.16188516715011,-0.420678327369454,-0.866848606757294
"23","CALAPOOIA","CALAPOOIAP05","tran_497","P05",1,"C",1,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.693147180559945,NA,NA,0.126246189861594,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-1.12302130179148,-0.420678327369454,-0.866848606757294
"24","CALAPOOIA","CALAPOOIAP05","tran_498","P05",3,"R",23,"A","","",0,0,9,1,9,9,1,9,2.30258509299405,2.30258509299405,1,1,1,1,3.17805383034795,NA,0,1.13519668740786,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",0.116090141804415,-0.420678327369454,-0.866848606757294
"25","CALAPOOIA","CALAPOOIAP05","tran_499","P05",4,"R",82,"A","","",1,2,31,3,17,35,4,16,3.46573590279973,3.58351893845611,1,1,1,1,4.4188406077966,2,1,2.01172464919661,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",1.19257093122432,-0.420678327369454,-0.866848606757294
"26","CALAPOOIA","CALAPOOIAP05","tran_500","P05",2,"C",21,"A","","",0,0,4,2,2,NA,0,0,1.6094379124341,NA,1,0,1,0,3.09104245335832,NA,NA,0.749118915205246,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-0.358059369809589,-0.420678327369454,-0.866848606757294
"27","CALAPOOIA","CALAPOOIAP05","tran_501","P05",2,"R",42,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.76120011569356,NA,NA,0.889852024295648,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-0.185222341242934,-0.420678327369454,-0.866848606757294
"28","CALAPOOIA","CALAPOOIAP05","tran_502","P05",2,"C",22,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.13549421592915,NA,NA,0.758453785345121,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-0.346595036878557,-0.420678327369454,-0.866848606757294
"29","CALAPOOIA","CALAPOOIAP05","tran_503","P05",3,"C",83,"A","","",0,0,30,5,7,35,6,8,3.43398720448515,3.58351893845611,1,1,1,1,4.43081679884331,NA,0,1.52355320764143,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",0.593038227549742,-0.420678327369454,-0.866848606757294
"30","CALAPOOIA","CALAPOOIAP05","tran_504","P05",1,"R",0.5,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.405465108108164,NA,NA,0.0946011618918981,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-1.16188516715011,-0.420678327369454,-0.866848606757294
"31","CALAPOOIA","CALAPOOIAP05","tran_505","P05",1,"C",0.5,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.405465108108164,NA,NA,0.0946011618918981,1,1,"CALAPOOIA P05.2","CALAPOOIA","P05","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,38,170,39.52,0.8675,1.24,2,1.1,12.11,9.6,0.19,11,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-1.16188516715011,-0.420678327369454,-0.866848606757294
"32","CALAPOOIA","CALAPOOIAP06","tran_485","P06",1,"R",2,"A","","",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,1.09861228866811,NA,NA,0.170847351753492,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-1.06824576004554,-0.420678327369454,-1.35242770182881
"33","CALAPOOIA","CALAPOOIAP06","tran_486","P06",1,"R",0.5,"A","","",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,0.405465108108164,NA,NA,0.0946011618918981,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-1.16188516715011,-0.420678327369454,-1.35242770182881
"34","CALAPOOIA","CALAPOOIAP06","tran_487","P06",1,"C",6,"A","","",3,3,18,3,8,57,3,22,2.94443897916644,4.06044301054642,1,1,1,1,1.94591014905531,3,1,0.264050116396084,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-0.953781658462489,-0.420678327369454,-1.35242770182881
"35","CALAPOOIA","CALAPOOIAP06","tran_488","P06",2,"R",32,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.49650756146648,NA,NA,0.834266587907961,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-0.253487881021902,-0.420678327369454,-1.35242770182881
"36","CALAPOOIA","CALAPOOIAP06","tran_489","P06",1,"R",0.5,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.405465108108164,NA,NA,0.0946011618918981,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-1.16188516715011,-0.420678327369454,-1.35242770182881
"37","CALAPOOIA","CALAPOOIAP06","tran_490","P06",3,"C",65,"A","","",3,5,23,4,7,108,8,21,3.17805383034795,4.69134788222914,1,1,1,1,4.18965474202643,5,1,1.44879297002819,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",0.50122374688117,-0.420678327369454,-1.35242770182881
"38","CALAPOOIA","CALAPOOIAP06","tran_491","P06",2,"R",35,"A","","",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,3.58351893845611,NA,NA,0.852538977075783,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-0.231047209676034,-0.420678327369454,-1.35242770182881
"39","CALAPOOIA","CALAPOOIAP06","tran_492","P06",2,"R",27,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.3322045101752,NA,NA,0.799762947136793,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-0.295862463550234,-0.420678327369454,-1.35242770182881
"40","CALAPOOIA","CALAPOOIAP06","tran_493","P06",3,"R",152,"A","","",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,5.03043792139244,NA,NA,1.70943575563166,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",0.82132414736405,-0.420678327369454,-1.35242770182881
"41","CALAPOOIA","CALAPOOIAP06","tran_494","P06",5,"C",180,"A","","",10,16,153,13,29,277,14,37,5.03695260241363,5.62762111369064,1,1,1,1,5.19849703126583,16,1,2.90123348594557,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",2.2849937819745,-0.420678327369454,-1.35242770182881
"42","CALAPOOIA","CALAPOOIAP06","tran_495","P06",4,"R",68,"A","","",7,12,103,6,31,175,8,32,4.64439089914137,5.17048399503815,1,1,1,1,4.23410650459726,12,1,1.93598366688488,1,1,"CALAPOOIA P06.2","CALAPOOIA","P06","cobble",0,15,10,45,30,0,"#NUM!","-3.E-01","-2.E-01","-4.E-01","-4.E-01","#NUM!",100,350,27,170,28.08,0.8675,1.24,1.5,0.58,11.15,5.7165,0.12,3.48,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",1.09955197919456,-0.420678327369454,-1.35242770182881
"43","CALAPOOIA","CALAPOOIAP07","tran_475","P07",2,"C",32,"A","","",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,3.49650756146648,NA,NA,0.834266587907961,1,1,"CALAPOOIA P07.2","CALAPOOIA","P07","sand",0,80,0,10,10,0,"#NUM!","-2.E-01","#NUM!","-2.E-01","-2.E-01","#NUM!",100,360,40.5,180,42.12,0.335,0.64,3,0.36,12.03,4.74,0.1,2.51,NA,29,"trans","Calapooia Creek",44.359642,-122.842906,146,11.89,10.46,42.51,510.63,26.8,2.2,24.6,6.37,18.52,18.52,6.03,1293,210,13,63.86,597,84,84,560,0.38,0.44,0.41,0.37,0.41,0.27,0.36,0.44,0.44,0.52,0.44,0.47,0.36,0.35,0.4,0.29,0.38,0.4,0.36,0.53,0.52,0.17,0.12,0.14,0.5,0.06,0.26,0.4,0.13,0.2,0.29,0.04,0.04,0.04,0.27,0.02,0.05,0.44,0.2,0.07,0.42,0.42,0.37,0.38,0.48,0.36,0.35,0.46,0.4,0.42,0.4,0.4,0.25,0.15,0.41,0.3,"beyond",-0.253487881021902,-0.420678327369454,0.104309583385733
